TAXID,GENUSNAME,SPECIESNAME,STRAIN,DBNAME,FILEPATH,chromosome_count,avg_length_chromosomes,max_length_chromosomes,min_length_chromosomes,contig_count,avg_length_contig,max_length_contig,min_length_contig,mtDNA_count,avg_length_mtDNA,max_length_mtDNA,min_length_mtDNA,plasmid_count,avg_length_plasmids,max_length_plasmids,min_length_plasmids
747725,mucor,"circinelloides f. lusitanicus cbs 277.49","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mucor_circinelloides_f_lusitanicus_cbs_277_49.Mucci2.dna.toplevel.fa
",0,0,0,0,21,1770134,6151087,4740,0,0,0,0,0,0,0,0
321146,mycosphaerella,eumusae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mycosphaerella_eumusae.ASM157823v1.dna.toplevel.fa
",0,0,0,0,2626,18242,863653,509,0,0,0,0,0,0,0,0
857566,nadsonia,"fulvescens var. elongata dsm 6958","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nadsonia_fulvescens_var_elongata_dsm_6958.Nadfu1.dna.toplevel.fa
",0,0,0,0,20,698750,2521643,1175,0,0,0,0,0,0,0,0
535722,nannizzia,"gypsea cbs 118893","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nannizzia_gypsea_cbs_118893.MS_CBS118893.dna.toplevel.fa
",0,0,0,0,18,1313000,5455040,6714,1,23932,23932,23932,0,0,0,0
1064592,naumovozyma,"castellii cbs 4309","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Naumovozyma_castellii_cbs_4309.ASM23734v1.dna.toplevel.fa
",10,1093025,3070193,613300,0,0,0,0,0,0,0,0,0,0,0,0
1071378,naumovozyma,"dairenensis cbs 421","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Naumovozyma_dairenensis_cbs_421.ASM22711v2.dna.toplevel.fa
",11,1185937,2088879,795396,0,0,0,0,0,0,0,0,0,0,0,0
1805483,nematocida,displodere,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nematocida_displodere.ASM164239v1.dna.toplevel.fa
",0,0,0,0,42,74213,662418,673,0,0,0,0,0,0,0,0
881290,nematocida,"parisii ertm1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nematocida_parisii_ertm1.Nema_parisii_ERTm1_V3.dna.toplevel.fa
",0,0,0,0,65,63672,970476,518,0,0,0,0,0,0,0,0
935791,nematocida,"parisii ertm3","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nematocida_parisii_ertm3.Nema_parisii_ERTm3_V1.dna.toplevel.fa
",0,0,0,0,53,79551,873037,513,0,0,0,0,0,0,0,0
944018,nematocida,"sp. 1 ertm2","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nematocida_sp_1_ertm2.Nema_parisii_ERTm2_V1.dna.toplevel.fa
",0,0,0,0,202,23656,979778,517,0,0,0,0,0,0,0,0
1138374,nematocida,"sp. 1 ertm6","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nematocida_sp_1_ertm6.Nema_sp_1_ERTm6_V2.dna.toplevel.fa
",0,0,0,0,24,181090,943119,1199,0,0,0,0,0,0,0,0
1805481,nematocida,"sp. ertm5","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nematocida_sp_ertm5.ASM164241v1.dna.toplevel.fa
",0,0,0,0,186,24035,383469,412,0,0,0,0,0,0,0,0
1287680,neofusicoccum,"parvum ucrnp2","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neofusicoccum_parvum_ucrnp2.UCRNP2V3.dna.toplevel.fa
",0,0,0,0,1297,33387,488867,208,0,0,0,0,0,0,0,0
1198029,neolecta,"irregularis dah-3","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neolecta_irregularis_dah_3.NeoIirr1.0.dna.toplevel.fa
",0,0,0,0,4542,3175,133975,204,0,0,0,0,0,0,0,0
1314782,neolentinus,"lepideus hhb14362 ss-1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neolentinus_lepideus_hhb14362_ss_1.Neole1.dna.toplevel.fa
",0,0,0,0,331,109466,1553620,1032,0,0,0,0,0,0,0,0
78410,neonectria,ditissima,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neonectria_ditissima.R0905_v2.0.dna.toplevel.fa
",0,0,0,0,677,68657,699201,515,0,0,0,0,0,0,0,0
331117,aspergillus,"fischeri nrrl 181","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neosartorya_fischeri.ASM14964v1.dna.toplevel.fa
",0,0,0,0,438,73741,6392369,1026,0,0,0,0,0,0,0,0
5141,neurospora,crassa,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neurospora_crassa_gca_000786625.Neucr_trp3_1.dna.toplevel.fa
",0,0,0,0,358,114773,1076458,1055,0,0,0,0,0,0,0,0
367110,neurospora,"crassa or74a","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neurospora_crassa.NC12.dna.toplevel.fa
",7,5876779,9962208,4288691,13,44798,195514,4835,1,65921,65921,65921,0,0,0,0
510951,neurospora,"tetrasperma fgsc 2508","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neurospora_tetrasperma_fgsc_2508.v2.0.dna.toplevel.fa
",0,0,0,0,81,491317,10080458,2231,0,0,0,0,0,0,0,0
510952,neurospora,"tetrasperma fgsc 2509","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Neurospora_tetrasperma_fgsc_2509.v1.0.dna.toplevel.fa
",0,0,0,0,303,131271,9623021,355,0,0,0,0,0,0,0,0
1037528,nosema,"apis brl 01","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nosema_apis_brl_01.NapisBRLv01.dna.toplevel.fa
",0,0,0,0,554,15726,157107,345,0,0,0,0,0,0,0,0
578461,nosema,"bombycis cq1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nosema_bombycis_cq1.NosBomCQ1_v1.0.dna.toplevel.fa
",0,0,0,0,1607,9926,580577,547,0,0,0,0,0,0,0,0
40302,nosema,ceranae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nosema_ceranae.ASM98816v1.dna.toplevel.fa
",0,0,0,0,536,10793,196410,510,0,0,0,0,0,0,0,0
578460,nosema,"ceranae brl01","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Nosema_ceranae_brl01.ASM18298v1.dna.toplevel.fa
",0,0,0,0,5465,1462,66701,509,0,0,0,0,0,0,0,0
871575,ogataea,"parapolymorpha dl-1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Ogataea_parapolymorpha_dl_1.Hansenula_2.dna.toplevel.fa
",7,1068810,1540182,971696,0,0,0,0,0,0,0,0,0,0,0,0
460523,ogataea,polymorpha,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Ogataea_polymorpha.Hanpo2.dna.toplevel.fa
",0,0,0,0,7,1159852,1567167,1012648,0,0,0,0,0,0,0,0
913774,oidiodendron,"maius zn","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Oidiodendron_maius_zn.Oidiodendron_maius_Zn_v1.0.dna.toplevel.fa
",0,0,0,0,100,471980,6716591,2131,0,0,0,0,0,0,0,0
911162,ophiocordyceps,"sinensis co18","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Ophiocordyceps_sinensis_co18.ASM44836v1.dna.toplevel.fa
",0,0,0,0,10603,7528,133064,688,0,0,0,0,0,0,0,0
268505,ophiocordyceps,unilateralis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Ophiocordyceps_unilateralis.ASM127257v1.dna.toplevel.fa
",0,0,0,0,6790,3817,147524,305,0,0,0,0,0,0,0,0
1262450,ophiostoma,"piceae uamh 11346","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Ophiostoma_piceae_uamh_11346.Opiceae_UAMHv01.dna.toplevel.fa
",0,0,0,0,45,741711,4454429,11326,0,0,0,0,0,0,0,0
1354746,ordospora,"colligata oc4","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Ordospora_colligata_oc4.ASM80326v1.dna.toplevel.fa
",0,0,0,0,15,154877,304539,6051,0,0,0,0,0,0,0,0
669874,pachysolen,"tannophilus nrrl y-2460","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pachysolen_tannophilus_nrrl_y_2460.Pacta1_2.dna.toplevel.fa
",0,0,0,0,197,65004,2556373,363,0,0,0,0,0,0,0,0
121759,paracoccidioides,brasiliensis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paracoccidioides_brasiliensis.ASM171364v1.dna.toplevel.fa
",0,0,0,0,1368,21849,348138,1021,0,0,0,0,0,0,0,0
121759,paracoccidioides,brasiliensis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paracoccidioides_brasiliensis_gca_001713695.Paracocci_br_PbCNH.dna.toplevel.fa
",0,0,0,0,391,76552,730305,1039,0,0,0,0,0,0,0,0
482561,paracoccidioides,"brasiliensis pb03","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paracoccidioides_brasiliensis_pb03.Paracocci_br_Pb03_V2.dna.toplevel.fa
",0,0,0,0,65,454526,3712819,2997,0,0,0,0,0,0,0,0
502780,paracoccidioides,"brasiliensis pb18","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paracoccidioides_brasiliensis_pb18.Paracocci_br_Pb18_V2.dna.toplevel.fa
",0,0,0,0,57,534201,3997140,2773,0,0,0,0,0,0,0,0
502779,paracoccidioides,"lutzii pb01","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paracoccidioides_sp_lutzii_pb01.Paracocci_br_Pb01_V2.dna.toplevel.fa
",0,0,0,0,110,304264,2258092,5070,0,0,0,0,0,0,0,0
1460663,paraphaeosphaeria,sporulosa,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paraphaeosphaeria_sporulosa.Parsp1.dna.toplevel.fa
",0,0,0,0,61,641050,5492322,1032,0,0,0,0,0,0,0,0
35722,parasitella,parasitica,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Parasitella_parasitica.PP.v1.dna.toplevel.fa
",0,0,0,0,15637,2920,2331383,124,0,0,0,0,0,0,0,0
664439,paxillus,"involutus atcc 200175","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paxillus_involutus_atcc_200175.Paxillus_involutus_ATCC_200175_v1.0.dna.toplevel.fa
",0,0,0,0,2681,22108,2857984,2030,0,0,0,0,0,0,0,0
930991,paxillus,"rubicundulus ve08.2h10","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Paxillus_rubicundulus_ve08_2h10.Paxillus_rubicundulus_Ve08.2h10_v1.0.dna.toplevel.fa
",0,0,0,0,6945,7760,239669,1032,0,0,0,0,0,0,0,0
1073090,penicilliopsis,"zonata cbs 506.65","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicilliopsis_zonata_cbs_506_65.Aspzo1.dna.toplevel.fa
",0,0,0,0,246,107813,3581509,1105,0,0,0,0,0,0,0,0
416450,penicillium,antarcticum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_antarcticum.ASM207234v1.dna.toplevel.fa
",0,0,0,0,700,45684,2195510,204,0,0,0,0,0,0,0,0
1835702,penicillium,arizonense,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_arizonense.ASM177332v1.dna.toplevel.fa
",0,0,0,0,396,86593,2741366,219,0,0,0,0,0,0,0,0
104259,penicillium,brasilianum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_brasilianum_gca_002016555.ASM201655v1.dna.toplevel.fa
",0,0,0,0,248,135059,1050372,513,0,0,0,0,0,0,0,0
104259,penicillium,brasilianum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_brasilianum.Pbras_Allpaths-LG.dna.toplevel.fa
",0,0,0,0,87,419376,4735708,1062,0,0,0,0,0,0,0,0
1429867,penicillium,"camemberti fm 013","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_camemberti_fm_013.PCAMFM013_20131106.dna.toplevel.fa
",0,0,0,0,180,197747,2655993,2025,0,0,0,0,0,0,0,0
5076,penicillium,chrysogenum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_chrysogenum.ASM71027v1.dna.toplevel.fa
",4,7486316,13824146,5491047,0,0,0,0,1,27468,27468,27468,0,0,0,0
36646,penicillium,coprophilum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_coprophilum.ASM207240v1.dna.toplevel.fa
",0,0,0,0,91,316845,5579772,206,0,0,0,0,0,0,0,0
69771,penicillium,decumbens,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_decumbens.ASM207224v1.dna.toplevel.fa
",0,0,0,0,403,60396,1901596,205,0,0,0,0,0,0,0,0
1170230,penicillium,"digitatum pd1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_digitatum_pd1.PdigPd1_v1.dna.toplevel.fa
",0,0,0,0,53,499723,5803608,2101,1,29453,29453,29453,0,0,0,0
1170229,penicillium,"digitatum phi26","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_digitatum_phi26.PdigPHI26_v1.dna.toplevel.fa
",0,0,0,0,100,263878,4629243,1175,1,29460,29460,29460,0,0,0,0
27334,penicillium,expansum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_expansum_gca_000769735.ASM76973v1.dna.toplevel.fa
",0,0,0,0,270,120736,1181063,1030,0,0,0,0,0,0,0,0
27334,penicillium,expansum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_expansum_gca_000769745.ASM76974v1.dna.toplevel.fa
",0,0,0,0,382,86112,1021113,482,0,0,0,0,0,0,0,0
27334,penicillium,expansum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_expansum.PEX1.dna.toplevel.fa
",0,0,0,0,1723,18342,149150,1031,0,0,0,0,0,0,0,0
254877,penicillium,flavigenum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_flavigenum.ASM207236v1.dna.toplevel.fa
",0,0,0,0,260,128659,2036967,464,0,0,0,0,0,0,0,0
48697,penicillium,freii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_freii.ASM151392v1.dna.toplevel.fa
",0,0,0,0,1923,17735,330620,1017,0,0,0,0,0,0,0,0
5078,penicillium,griseofulvum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_griseofulvum.ASM156193v1.dna.toplevel.fa
",0,0,0,0,92,322017,6571377,1043,0,0,0,0,0,0,0,0
40296,penicillium,italicum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_italicum.ASM76976v1.dna.toplevel.fa
",0,0,0,0,1632,18791,429620,205,0,0,0,0,0,0,0,0
60175,penicillium,nalgiovense,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_nalgiovense.ASM207242v1.dna.toplevel.fa
",0,0,0,0,1956,17155,2051159,204,0,0,0,0,0,0,0,0
229535,penicillium,nordicum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_nordicum.ASM127859v1.dna.toplevel.fa
",0,0,0,0,996,31483,397750,1017,0,0,0,0,0,0,0,0
933388,penicillium,"oxalicum 114-2","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_oxalicum_114_2.pde_v1.0.dna.toplevel.fa
",0,0,0,0,9,3405947,6058472,1804823,0,0,0,0,0,0,0,0
60169,penicillium,polonicum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_polonicum.ASM207226v1.dna.toplevel.fa
",0,0,0,0,74,444807,5091626,1314,1,28595,28595,28595,0,0,0,0
1365484,penicillium,"roqueforti fm164","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_roqueforti_fm164.PROQFM164_20130607.dna.toplevel.fa
",0,0,0,0,48,614404,8748763,2186,0,0,0,0,0,0,0,0
500485,penicillium,"rubens wisconsin 54-1255","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_rubens_wisconsin_54_1255.PenChr_Nov2007.dna.toplevel.fa
",0,0,0,0,49,668566,6494281,1064,0,0,0,0,0,0,0,0
60172,penicillium,solitum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_solitum.ASM207223v1.dna.toplevel.fa
",0,0,0,0,597,56512,3133038,204,1,28970,28970,28970,0,0,0,0
303698,penicillium,steckii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_steckii.ASM207237v1.dna.toplevel.fa
",0,0,0,0,84,388625,3575502,237,0,0,0,0,0,0,0,0
1316194,penicillium,subrubescens,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_subrubescens.ASM190812v1.dna.toplevel.fa
",0,0,0,0,776,52147,1001296,223,0,0,0,0,0,0,0,0
29845,penicillium,vulpinum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Penicillium_vulpinum.ASM207225v1.dna.toplevel.fa
",0,0,0,0,659,47875,2070164,204,1,28767,28767,28767,0,0,0,0
1314672,peniophora,"sp. cont","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Peniophora_sp_cont.Ricme1.dna.toplevel.fa
",0,0,0,0,1092,42854,861958,1018,0,0,0,0,0,0,0,0
1229662,pestalotiopsis,"fici w106-1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pestalotiopsis_fici_w106_1.PFICI.dna.toplevel.fa
",0,0,0,0,39,1353175,7354440,2255,0,0,0,0,0,0,0,0
1286976,phaeoacremonium,"minimum ucrpa7","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phaeoacremonium_minimum_ucrpa7.UCRPA7V03.dna.toplevel.fa
",0,0,0,0,624,77334,1655782,212,0,0,0,0,0,0,0,0
158046,phaeomoniella,chlamydospora,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phaeomoniella_chlamydospora.UCRPA7V1.0.dna.toplevel.fa
",0,0,0,0,702,39846,659295,232,0,0,0,0,0,0,0,0
321614,parastagonospora,"nodorum sn15","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phaeosphaeria_nodorum.ASM14691v1.dna.toplevel.fa
",1,50591,50591,50591,109,347287,2574149,2045,0,0,0,0,0,0,0,0
650164,phanerochaete,"carnosa hhb-10118-sp","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phanerochaete_carnosa_hhb_10118_sp.Phanerochaete_carnosa_HHB-10118-Sp_v1.0.dna.toplevel.fa
",0,0,0,0,1137,41392,5963099,2035,0,0,0,0,0,0,0,0
149040,phialocephala,scopiformis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phialocephala_scopiformis.Phisc1.dna.toplevel.fa
",0,0,0,0,71,699856,2808518,1149,0,0,0,0,0,0,0,0
576137,phialocephala,subalpina,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phialocephala_subalpina.PAC_version_1.dna.toplevel.fa
",0,0,0,0,205,345622,3998796,2047,0,0,0,0,0,0,0,0
5601,phialophora,americana,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phialophora_americana.Capr_semi_CBS27337_V1.dna.toplevel.fa
",0,0,0,0,13,2472454,6162809,1507,0,0,0,0,0,0,0,0
1664694,phialophora,attae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phialophora_attae.ASM129925v1.dna.toplevel.fa
",0,0,0,0,131,235643,1967940,525,0,0,0,0,0,0,0,0
98765,phlebia,centrifuga,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phlebia_centrifuga.ASM191385v1.dna.toplevel.fa
",0,0,0,0,3019,11735,451016,204,0,0,0,0,0,0,0,0
745531,phlebiopsis,"gigantea 11061_1 cr5-6","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phlebiopsis_gigantea_11061_1_cr5_6.Phlgi1.dna.toplevel.fa
",0,0,0,0,573,53482,622728,994,0,0,0,0,0,0,0,0
763407,phycomyces,"blakesleeanus nrrl 1555(-)","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Phycomyces_blakesleeanus_nrrl_1555_.Phybl2.dna.toplevel.fa
",0,0,0,0,80,685439,4526669,3261,0,0,0,0,0,0,0,0
4909,pichia,kudriavzevii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pichia_kudriavzevii.ASM76445v1.dna.toplevel.fa
",0,0,0,0,2482,5301,618025,204,0,0,0,0,0,0,0,0
4909,pichia,kudriavzevii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pichia_kudriavzevii_gca_001983325.ASM198332v1.dna.toplevel.fa
",0,0,0,0,260,45664,795714,1324,0,0,0,0,0,0,0,0
763406,pichia,"membranifaciens nrrl y-2026","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pichia_membranifaciens_nrrl_y_2026.Picme2.dna.toplevel.fa
",0,0,0,0,10,1176747,2742938,242275,0,0,0,0,0,0,0,0
4926,pichia,membranifaciens,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pichia_membranifaciens.P_membrenifaciens-1.0.dna.toplevel.fa
",0,0,0,0,522,22193,433127,124,0,0,0,0,0,0,0,0
765440,piloderma,"croceum f 1598","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Piloderma_croceum_f_1598.Piloderma_croceum_F_1598_v1.0.dna.toplevel.fa
",0,0,0,0,715,84356,1684430,1032,0,0,0,0,0,0,0,0
765257,pisolithus,"microcarpus 441","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pisolithus_microcarpus_441.Pisolithus_microcarpus_441_v1.0.dna.toplevel.fa
",0,0,0,0,1064,50668,962881,1035,0,0,0,0,0,0,0,0
870435,pisolithus,"tinctorius marx 270","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pisolithus_tinctorius_marx_270.Pisolithus_tinctorius_Marx_270_v1.0.dna.toplevel.fa
",0,0,0,0,610,118344,2409340,1090,0,0,0,0,0,0,0,0
1137138,pleurotus,"ostreatus pc15","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pleurotus_ostreatus_pc15.PleosPC15_2.dna.toplevel.fa
",0,0,0,0,12,2885809,4910763,1597859,0,0,0,0,0,0,0,0
944288,plicaturopsis,"crispa fd-325 ss-3","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Plicaturopsis_crispa_fd_325_ss_3.Plicr1.dna.toplevel.fa
",0,0,0,0,316,110985,4188312,2035,0,0,0,0,0,0,0,0
1408658,pneumocystis,"carinii b80","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pneumocystis_carinii_b80.Pneu_cari_B80_V3.dna.toplevel.fa
",0,0,0,0,62,125613,646009,3243,0,0,0,0,0,0,0,0
1408657,pneumocystis,"jirovecii ru7","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pneumocystis_jirovecii_ru7.Pneu_jiro_RU7_V2.dna.toplevel.fa
",0,0,0,0,70,121913,645782,2285,0,0,0,0,0,0,0,0
1069680,pneumocystis,"murina b123","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pneumocystis_murina_b123.Pneumo_murina_B123_V4.dna.toplevel.fa
",0,0,0,0,20,381146,597890,3471,0,0,0,0,0,0,0,0
1380566,pochonia,"chlamydosporia 170","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pochonia_chlamydosporia_170.ASM165323v1.dna.toplevel.fa
",0,0,0,0,114,390981,7218095,1307,0,0,0,0,0,0,0,0
515849,podospora,"anserina s mat+","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Podospora_anserina_s_mat_.ASM22654v1.dna.toplevel.fa
",0,0,0,0,33,1068288,4735162,76376,0,0,0,0,0,0,0,0
561896,postia,"placenta mad-698-r","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Postia_placenta_mad_698_r.Postia_placenta_V1.0.dna.toplevel.fa
",0,0,0,0,1242,74401,1565219,1018,0,0,0,0,0,0,0,0
383855,pseudocercospora,"fijiensis cirad86","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pseudocercospora_fijiensis_cirad86.Mycfi2.dna.toplevel.fa
",0,0,0,0,56,1345959,12078253,3264,0,0,0,0,0,0,0,0
113226,pseudocercospora,musae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pseudocercospora_musae.ASM157822v1.dna.toplevel.fa
",0,0,0,0,3331,18447,288444,572,0,0,0,0,0,0,0,0
658429,pseudogymnoascus,"destructans 20631-21","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pseudogymnoascus_destructans_20631_21.Geom_destructans_V1.dna.toplevel.fa
",0,0,0,0,1846,16881,460356,509,1,32682,32682,32682,0,0,0,0
655981,pseudogymnoascus,destructans,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Pseudogymnoascus_destructans.ASM164126v1.dna.toplevel.fa
",0,0,0,0,83,438659,2595244,7715,0,0,0,0,0,0,0,0
